25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667,24.66666667
24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333,24.33333333
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667,23.66666667
23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333,23.33333333
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667,22.66666667
22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333,22.33333333
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667,21.66666667
21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333,21.33333333
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667,20.66666667
20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333,20.33333333
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667,19.66666667
19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333,19.33333333
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667,18.66666667
18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333,18.33333333
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667,17.66666667
17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333,17.33333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667
16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333,16.33333333
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667
15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333,15.33333333
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
